**ID**,**Consumer-ID**,**Transaction Timestamp**,**Payment Amount**,**Consumption**
ORDER_0BE9655841,USER_93A577DD633F,2023-06-25 18:16:12,294.0,41.53
ORDER_257687B7FB,USER_E8131C2441CC,2023-06-25 18:03:21,73.0,10.31
ORDER_7C7B5E0979,USER_88D4813D7EE6,2023-06-25 17:57:41,200.0,28.25
ORDER_323722C877,USER_5852BD2F33FE,2023-06-25 17:49:07,230.0,32.49
ORDER_6645DB6449,USER_7613B27B7472,2023-06-25 17:22:20,120.0,16.95
ORDER_CEA4D0B049,USER_0329CAE6852E,2023-06-25 16:25:55,230.0,32.49
ORDER_ED61F5956B,USER_E69979F8E48F,2023-06-25 16:20:34,350.0,49.44
ORDER_49180C20E4,USER_F4B6CD6F217E,2023-06-25 16:18:58,378.0,53.39
ORDER_98585289AB,USER_F338452691C1,2023-06-25 16:16:41,200.0,28.25
ORDER_AB7309A4E8,USER_D040B4E66BAC,2023-06-25 16:07:08,92.0,12.99
ORDER_B8709ACFF7,USER_B60F99ED6B53,2023-06-25 15:55:02,234.0,33.05
ORDER_875ABA4C84,USER_3264EE44B0C3,2023-06-25 15:44:40,220.0,31.07
ORDER_82742C1B42,USER_E49AE01C8CC3,2023-06-25 15:33:29,30.0,4.24
ORDER_8855013F73,USER_3A5DA0AADD25,2023-06-25 15:18:21,241.0,34.04
ORDER_07E750723B,USER_3A2ECDF6093E,2023-06-25 14:49:02,208.0,29.38
ORDER_7643855876,USER_EBEB8793A9A3,2023-06-25 14:39:44,79.08,11.17
ORDER_4B73BF5B0A,USER_04C37CFF505B,2023-06-25 14:28:26,200.0,28.25
ORDER_0DB7C1FA24,USER_E136771FD7F2,2023-06-25 14:18:55,380.0,53.67
ORDER_28B53FAF39,USER_D309DF98CE1B,2023-06-25 14:18:14,100.0,14.12
ORDER_616C146A04,USER_D172176CD324,2023-06-25 14:08:58,116.0,16.38
ORDER_C67A07B265,USER_E65F1B3207D9,2023-06-25 14:07:37,200.0,28.25
ORDER_2E7EB8568F,USER_FB1CDB370D17,2023-06-25 14:05:06,335.0,47.32
ORDER_11B2F3FA1B,USER_4F2CD5B67D7C,2023-06-25 13:57:56,230.0,32.49
ORDER_D24C1F1126,USER_AE8524F68418,2023-06-25 13:47:42,100.0,14.12
ORDER_1D6C1D4D43,USER_5CBE2C89F7C6,2023-06-25 13:40:23,200.0,28.25
ORDER_271DAF55D1,USER_166CEEC9A51C,2023-06-25 13:37:57,207.0,29.24
ORDER_ACADB4F9BE,USER_7854DD360AEA,2023-06-25 12:53:04,200.0,28.25
ORDER_D6DC4FAF9F,USER_387936471B0D,2023-06-25 12:43:31,265.5,37.5
ORDER_4C0BE4C479,USER_5832392A37BF,2023-06-25 12:36:27,200.0,28.25
ORDER_E99DF15746,USER_E2565A9F8B5B,2023-06-25 12:34:13,95.0,13.42
ORDER_DF3AF6A488,USER_7FEDBCEA8D29,2023-06-25 11:52:57,320.0,45.2
ORDER_552F9DBFC8,USER_E9289DF85EC3,2023-06-25 11:34:06,200.0,28.25
ORDER_CFFF84A283,USER_9F3EF43F319B,2023-06-25 11:16:16,332.0,46.89
ORDER_1F9D072C7B,USER_CE4E668025CF,2023-06-25 11:00:26,100.0,14.12
ORDER_9A4822DE93,USER_45558F54A9B8,2023-06-25 10:47:46,200.0,28.25
ORDER_CC9F68BCE7,USER_D09B691A5415,2023-06-25 10:41:02,240.0,33.9
ORDER_E58582CEB1,USER_D8D28C10203A,2023-06-25 10:18:40,200.0,28.25
ORDER_673676102D,USER_C4685D84E537,2023-06-25 09:57:34,170.0,24.01
ORDER_6D9DC9E282,USER_EEAB402826CE,2023-06-25 09:56:30,300.0,42.37
ORDER_8F69E273F3,USER_A667B71E98BE,2023-06-25 09:47:13,145.0,20.48
ORDER_2AAEF77CAF,USER_56EFFBF54B47,2023-06-25 09:40:23,335.0,47.32
ORDER_117A45F045,USER_51780BE3F67B,2023-06-25 09:36:38,178.97,25.28
ORDER_610A829857,USER_BEB81D06BF69,2023-06-25 09:33:34,200.0,28.25
ORDER_243DA96DA9,USER_143C9E816FA5,2023-06-25 09:28:55,259.0,36.58
ORDER_DDAC744A98,USER_9AF82674FBA9,2023-06-25 09:23:19,237.0,33.47
ORDER_1FDF29E8A0,USER_96311FA793E4,2023-06-25 09:12:11,200.0,28.25
ORDER_391ED35340,USER_D0582730ED93,2023-06-25 09:06:01,200.0,28.25
ORDER_46D9DD6F59,USER_216BEADB1DDD,2023-06-25 08:53:07,189.69,26.79
ORDER_98A238EDBF,USER_DE4E27B340A2,2023-06-25 08:51:05,242.0,34.18
ORDER_2AE502E57D,USER_41FA8B21CCBB,2023-06-25 08:50:25,192.0,27.12
ORDER_C137DEA4E7,USER_75EDEEA95083,2023-06-25 08:50:06,74.0,10.45
ORDER_605578400B,USER_45F38F4DBA83,2023-06-25 08:47:37,255.0,36.02
ORDER_6E9F3DA339,USER_DD1A5DED4FD1,2023-06-25 08:33:44,300.0,42.37
ORDER_2ABA3A0392,USER_765F7758668B,2023-06-25 08:28:07,161.0,22.74
ORDER_C5F9F99DEB,USER_41927338E7BD,2023-06-25 08:25:25,378.0,53.39
ORDER_3484D2DFD6,USER_9F4B11965FAB,2023-06-25 08:21:25,79.0,11.16
ORDER_859B3DC5B9,USER_D1B84B5A16F0,2023-06-25 08:08:01,335.0,47.32
ORDER_5DD2EDBE5A,USER_438E28E10119,2023-06-25 07:52:48,217.0,30.65
ORDER_EEE17B9431,USER_4CCC62BB3DDC,2023-06-25 07:50:24,100.0,14.12
ORDER_E77A8CBE66,USER_9BAD1C583F51,2023-06-25 07:42:57,260.0,36.72
ORDER_832BD4CE9C,USER_B20DD06A8609,2023-06-25 07:36:36,242.0,34.18
ORDER_EAE3025E16,USER_207C0ACC64C9,2023-06-25 07:29:05,305.0,43.08
ORDER_5EDC9BEA04,USER_59313E42CEF2,2023-06-25 07:19:46,300.0,42.37
ORDER_C9FC9428B0,USER_944D53F3626C,2023-06-25 06:56:44,60.0,8.47
ORDER_89D44DF1E2,USER_F376BB8C059D,2023-06-25 06:53:49,310.0,43.79
ORDER_A737EC0DE0,USER_1F858D18C79A,2023-06-25 06:53:01,245.0,34.6
ORDER_A801A89723,USER_74D96D45601E,2023-06-25 06:17:32,117.0,16.53
ORDER_C73EB4DFB3,USER_0A211A0CC77A,2023-06-25 06:15:23,200.0,28.25
ORDER_98D2E4F4F9,USER_896A9DE4B586,2023-06-25 06:13:28,238.0,33.62
ORDER_2DA5BD1FE2,USER_BF65E55F9BFC,2023-06-25 05:53:31,200.0,28.25
ORDER_26A671D8AD,USER_8DC4B68A9F6D,2023-06-25 05:43:00,100.0,14.12
ORDER_8D5A5B7633,USER_A005038903BD,2023-06-25 05:09:04,195.0,27.54
ORDER_3AE809E4B8,USER_04EF2B21F9DA,2023-06-24 22:27:00,349.0,49.29
ORDER_E79CF9E210,USER_0ACE2C9AB840,2023-06-24 21:28:09,350.0,49.44
ORDER_71DA659160,USER_80B76D262C11,2023-06-24 21:15:19,200.0,28.25
ORDER_63FB4D0A9E,USER_1364A403BBB0,2023-06-24 21:08:21,200.0,28.25
ORDER_C0438CD7C2,USER_E46D18F5A4BB,2023-06-24 21:02:13,200.0,28.25
ORDER_0387FB4ED0,USER_45870358B4E0,2023-06-24 20:56:14,223.0,31.5
ORDER_CEAABBD920,USER_E0B138873E26,2023-06-24 20:49:48,120.0,16.95
ORDER_8DD95CE67C,USER_06D6D2F49074,2023-06-24 20:34:06,120.0,16.95
ORDER_E5968204A6,USER_2F8DDC405927,2023-06-24 20:25:44,200.0,28.25
ORDER_E956D3E4CB,USER_BFFFFFA5ABA9,2023-06-24 20:17:55,319.0,45.06
ORDER_E4E5CB930E,USER_38CCA826FB4C,2023-06-24 20:16:34,300.0,42.37
ORDER_F16987F5EF,USER_8F4460B340ED,2023-06-24 20:13:30,312.0,44.07
ORDER_38879A4FAB,USER_BD3F7F1F1097,2023-06-24 19:57:23,200.0,28.25
ORDER_1DB385894A,USER_52B0CA58C576,2023-06-24 19:49:05,230.0,32.49
ORDER_4317295069,USER_05CE037886BE,2023-06-24 19:25:48,352.0,49.72
ORDER_4680CBB994,USER_F533CC5291E4,2023-06-24 19:25:15,100.0,14.12
ORDER_16EA7F7465,USER_0A87BE71C1AF,2023-06-24 19:20:55,248.0,35.03
ORDER_71B3C9506D,USER_5C3687906A5B,2023-06-24 18:55:54,200.0,28.25
ORDER_852FC6324E,USER_40F72C6A1D9C,2023-06-24 18:54:23,200.0,28.25
ORDER_94AF341A1C,USER_CC1CCC150633,2023-06-24 18:41:41,49.78,7.03
ORDER_DF6A8F7712,USER_141608E9F361,2023-06-24 18:24:37,240.0,33.9
ORDER_A88443382A,USER_3C84F67769F6,2023-06-24 18:22:29,321.0,45.34
ORDER_EE150DA215,USER_AB4AFE239B03,2023-06-24 18:21:28,193.92,27.39
ORDER_F601ADED0E,USER_3DFD8952B377,2023-06-24 18:19:21,100.0,14.12
ORDER_CDC76D85B2,USER_CB33A9D1B906,2023-06-24 18:16:56,356.0,50.28
ORDER_1FB74FB720,USER_C2489A2381D3,2023-06-24 18:11:45,377.0,53.25
ORDER_CE3CC7B0C3,USER_0DD1C717DC5D,2023-06-24 18:10:44,173.0,24.44
ORDER_FF297C53B1,USER_69BF6190F603,2023-06-24 18:10:24,325.0,45.9
ORDER_C66C6D9CBD,USER_032C1235AB62,2023-06-24 18:06:36,260.0,36.72
ORDER_B15DD13E4F,USER_99E706C0C806,2023-06-24 18:04:53,200.0,28.25
ORDER_F13FD0B026,USER_8CA1504A31CF,2023-06-24 17:47:46,186.0,26.27
ORDER_6CED6BF674,USER_962F8EC6E846,2023-06-24 17:45:09,261.37,36.92
ORDER_DAF7388136,USER_D1AD1A1D7CED,2023-06-24 17:36:27,200.0,28.25
ORDER_B066F35CCB,USER_A3B19061C414,2023-06-24 17:34:22,100.0,14.12
ORDER_46C06056DC,USER_B3003E21A242,2023-06-24 17:23:02,256.0,36.16
ORDER_3F9FEB5C4B,USER_7DE1ED64B168,2023-06-24 17:11:01,173.0,24.44
ORDER_2626C306FC,USER_930C417CD772,2023-06-24 17:10:39,100.0,14.12
ORDER_1FC5362448,USER_DBE48F89EC55,2023-06-24 16:44:04,185.0,26.13
ORDER_F6F41DA42C,USER_0D134152FC91,2023-06-24 16:43:54,256.0,36.16
ORDER_813F013841,USER_DBF0D2658BFE,2023-06-24 16:41:35,200.0,28.25
ORDER_AB43CFB4B9,USER_CD18F28BE14A,2023-06-24 16:40:54,265.0,37.43
ORDER_D6A580C036,USER_DC250ED8D7F2,2023-06-24 16:27:44,221.0,31.21
ORDER_02207F13B1,USER_A8AD779EFA47,2023-06-24 16:19:56,292.0,41.24
ORDER_49F537481F,USER_493B70EBAED5,2023-06-24 16:02:15,275.0,38.84
ORDER_4FE88FE98E,USER_9F6E4C0460E7,2023-06-24 16:00:55,172.0,24.29
ORDER_570F419D11,USER_DE1A325669A4,2023-06-24 15:59:42,300.0,42.37
ORDER_B3C22E7D82,USER_679192E0C046,2023-06-24 15:56:49,267.0,37.71
ORDER_50754C4B8B,USER_3E3CF280EF6D,2023-06-24 15:52:15,200.0,28.25
ORDER_794E310FDD,USER_DA6D53558E29,2023-06-24 15:42:48,165.0,23.31
ORDER_B1AD9A4D15,USER_B2372EECEA0B,2023-06-24 15:26:50,357.0,50.42
ORDER_BEAA0DB16B,USER_F38848FA71BC,2023-06-24 15:11:16,126.66,17.89
ORDER_B3A8B342FA,USER_53A8F0ED006A,2023-06-24 14:56:33,161.0,22.74
ORDER_0369EE0BCA,USER_42547E462F88,2023-06-24 14:55:58,305.0,43.08
ORDER_5CFE990CBC,USER_E909708D08CD,2023-06-24 14:55:10,294.0,41.53
ORDER_8212B72A7F,USER_7B71E8FB0509,2023-06-24 14:42:40,324.0,45.76
ORDER_7F26E0C6B7,USER_91A4C5072C91,2023-06-24 14:42:29,305.0,43.08
ORDER_321EF0D779,USER_421D8175865A,2023-06-24 14:40:51,100.0,14.12
ORDER_EBBF61D9CB,USER_AD033A91A8CB,2023-06-24 14:39:31,145.0,20.48
ORDER_0F28A03F1D,USER_DC597152D3F3,2023-06-24 14:27:16,250.41,35.37
ORDER_AC8434109E,USER_32DA871FF767,2023-06-24 14:23:25,22.0,3.11
ORDER_851C4D42AF,USER_E997F3FEE3F5,2023-06-24 14:20:24,100.0,14.12
ORDER_BB2F479C44,USER_A2D2FE7F32E8,2023-06-24 14:11:27,100.0,14.12
ORDER_12BB86ACED,USER_2F5D5C2EF8B6,2023-06-24 14:09:13,200.0,28.25
ORDER_A77C9CA80D,USER_E3F960D5E36C,2023-06-24 14:03:39,52.0,7.34
ORDER_C3C405D257,USER_160A2FFC4C76,2023-06-24 13:48:23,200.0,28.25
ORDER_815C26DE65,USER_8409701BDC77,2023-06-24 13:42:38,3.0,0.42
ORDER_851DB26581,USER_8D6B32626C20,2023-06-24 13:28:35,300.0,42.37
ORDER_2F493F4DE1,USER_9027777E5F5E,2023-06-24 12:51:35,168.0,23.73
ORDER_BA40F97D13,USER_AED949AFF635,2023-06-24 12:46:47,367.0,51.84
ORDER_D862FDADB0,USER_6122B031FDC7,2023-06-24 12:43:59,195.0,27.54
ORDER_15825DC76A,USER_3288C75D6006,2023-06-24 12:36:44,266.0,37.57
ORDER_BF3ABEEEDE,USER_39F84B3E1120,2023-06-24 12:32:49,100.0,14.12
ORDER_9064530D09,USER_DFD2156CEEE4,2023-06-24 12:25:36,208.0,29.38
ORDER_2AA1B240A2,USER_E2AEFA9C7183,2023-06-24 12:09:34,200.0,28.25
ORDER_0030F8FC6A,USER_083549F10C0F,2023-06-24 12:02:28,177.0,25.0
ORDER_574BA8CA3E,USER_27666746538E,2023-06-24 11:43:23,210.0,29.66
ORDER_87B5D6F6C0,USER_3E410FABBE2A,2023-06-24 11:35:15,190.0,26.84
ORDER_235AA42B9D,USER_257FC433E7D7,2023-06-24 11:17:25,329.0,46.47
ORDER_8EABBE7E10,USER_C857CC53DCD5,2023-06-24 11:12:29,200.0,28.25
ORDER_EEAD3F6EF8,USER_E7C1F80ACD43,2023-06-24 11:09:19,105.0,14.83
ORDER_DF85ACBCCC,USER_43CC27E359C7,2023-06-24 11:07:32,100.0,14.12
ORDER_16F5C5C088,USER_EE0A8191DD5C,2023-06-24 11:06:42,200.0,28.25
ORDER_FCCD5CAD48,USER_A981AA015C89,2023-06-24 11:06:18,200.0,28.25
ORDER_5EBA904F9A,USER_F89AF883EACD,2023-06-24 11:04:32,230.0,32.49
ORDER_B4F12F138C,USER_A6B9EA4CA144,2023-06-24 11:04:12,215.0,30.37
ORDER_AEE547ED8B,USER_D77DE30C11D6,2023-06-24 11:03:32,257.0,36.3
ORDER_5ADBFA4883,USER_176DF50861C4,2023-06-24 10:50:49,275.77,38.95
ORDER_714F46FA4A,USER_45F33E1BD9E2,2023-06-24 10:50:28,155.0,21.89
ORDER_654D3D5618,USER_2932E65637D7,2023-06-24 10:36:31,230.0,32.49
ORDER_B15A79EBFC,USER_2DAC577D875C,2023-06-24 10:35:10,243.0,34.32
ORDER_EF32BDE758,USER_3BA8CED5B181,2023-06-24 10:33:30,240.0,33.9
ORDER_9623876A1B,USER_3532A05DFDEC,2023-06-24 10:20:04,67.99,9.6
ORDER_40D4F64011,USER_A6747CE45338,2023-06-24 10:09:59,203.0,28.67
ORDER_ED229DDBA3,USER_534F7E4D2062,2023-06-24 10:03:12,200.0,28.25
ORDER_9CFB0E909F,USER_0EC899A545CD,2023-06-24 09:54:36,200.0,28.25
ORDER_A142E765FC,USER_B11133205D4F,2023-06-24 09:52:22,90.0,12.71
ORDER_47144F1337,USER_6D13798B2007,2023-06-24 09:52:13,200.0,28.25
ORDER_502D03C274,USER_3000052AC5BA,2023-06-24 09:44:56,334.0,47.18
ORDER_002DB3ECAC,USER_6F54A0C34484,2023-06-24 09:40:15,236.0,33.33
ORDER_9AD7FEF748,USER_ED0FD30BA3E3,2023-06-24 09:26:51,100.0,14.12
ORDER_C8FB186CFB,USER_E675C799C1BB,2023-06-24 09:20:28,283.0,39.97
ORDER_F978085481,USER_5C8F55BE921D,2023-06-24 09:19:36,100.0,14.12
ORDER_2DC3ADABD2,USER_AC394DE1482F,2023-06-24 09:06:57,170.0,24.01
ORDER_CAA5FDDF17,USER_E693D45BEB83,2023-06-24 08:56:54,210.0,29.66
ORDER_B63992029D,USER_C7F1F74ABBD0,2023-06-24 08:53:10,272.0,38.42
ORDER_E08C01E8AF,USER_716B136A2BC7,2023-06-24 08:47:34,303.0,42.8
ORDER_612BA780B5,USER_348EFA6B6C04,2023-06-24 08:30:31,177.0,25.0
ORDER_489641050C,USER_4EE32D2CF7ED,2023-06-24 08:30:27,100.0,14.12
ORDER_0A759A771F,USER_3BF3AC2A5D7A,2023-06-24 08:17:52,300.0,42.37
ORDER_9DD39ADE19,USER_25F01CFC3A3A,2023-06-24 08:16:28,230.0,32.49
ORDER_23C09760C8,USER_B763C0A3C05A,2023-06-24 08:14:41,306.0,43.22
ORDER_DBD757DDD7,USER_726D1F0934D2,2023-06-24 08:05:52,200.0,28.25
ORDER_B8931C8BCB,USER_9DCF9776365E,2023-06-24 08:01:56,200.0,28.25
ORDER_C7CD76059D,USER_4D78E082129F,2023-06-24 07:58:28,350.0,49.44
ORDER_4ADBDE825C,USER_378A22C72EFE,2023-06-24 07:54:57,212.0,29.94
ORDER_D2568AA41A,USER_B270CB032CC3,2023-06-24 07:31:33,100.0,14.12
ORDER_2F2A8ACE7D,USER_4EBD084A329B,2023-06-24 07:27:23,340.0,48.02
ORDER_8EA57223CF,USER_7FEA23BBCA0C,2023-06-24 07:14:59,100.0,14.12
ORDER_5FA32EFA8C,USER_F1C533476A59,2023-06-24 07:06:42,207.0,29.24
ORDER_E092B52094,USER_AAD8DAA815A9,2023-06-24 07:04:12,49.95,7.06
ORDER_E07AF50350,USER_4C421837D0C6,2023-06-24 06:48:00,235.0,33.19
ORDER_8B23BF20A0,USER_C24DA074219D,2023-06-24 06:26:24,58.0,8.19
ORDER_FEA9DAA1C6,USER_C0B0A927F141,2023-06-24 06:19:12,200.0,28.25
ORDER_9CC85E76E0,USER_CF669F788713,2023-06-24 05:41:27,296.0,41.81
ORDER_E8DC4ECA70,USER_61CDC77B7966,2023-06-24 05:37:19,249.0,35.17
ORDER_9B01BAF188,USER_C5DB957FA243,2023-06-24 04:41:02,100.0,14.12
ORDER_42932A2827,USER_45D447977B5C,2023-06-23 22:05:04,317.0,44.77
ORDER_D409C534EC,USER_71F27C421FC8,2023-06-23 22:03:15,112.0,15.82
ORDER_08503C5BE6,USER_3BF90E213CDF,2023-06-23 21:49:03,235.0,33.19
ORDER_9D8C54FEF5,USER_70AAE3444BE8,2023-06-23 21:41:51,274.0,38.7
ORDER_94BE9D664D,USER_E4E29670AE35,2023-06-23 21:38:25,81.0,11.44
ORDER_BF449B2296,USER_FBBF4C041DB1,2023-06-23 21:25:09,200.0,28.25
ORDER_CC537B6412,USER_A5DBE2175BFA,2023-06-23 21:13:58,200.0,28.25
ORDER_D81F534D1E,USER_D9FBB30414BC,2023-06-23 20:55:14,9.0,1.27
ORDER_A7878D3672,USER_0EBA9C87EBBD,2023-06-23 20:52:07,146.0,20.62
ORDER_5FDB8FCC44,USER_281125CDF2D2,2023-06-23 20:50:38,14.0,1.98
ORDER_9E5F268B30,USER_B2DC1DB6AE53,2023-06-23 20:40:17,244.0,34.46
ORDER_F75C488647,USER_625C8D058279,2023-06-23 20:33:38,63.0,8.9
ORDER_135DBC34C2,USER_35C2C2CD2F0C,2023-06-23 20:14:19,100.0,14.12
ORDER_C76862C440,USER_6653BA6D8941,2023-06-23 20:10:40,294.0,41.53
ORDER_4142DE2B5E,USER_294CC4D000AF,2023-06-23 19:41:21,200.0,28.25
ORDER_63E87E7E28,USER_75705904C58A,2023-06-23 19:33:07,300.0,42.37
ORDER_6E580EA4EF,USER_14D129F44365,2023-06-23 19:17:57,200.0,28.25
ORDER_5A6541DDB8,USER_5278F3CFABA7,2023-06-23 19:00:38,200.0,28.25
ORDER_EB37BEC1F8,USER_3EF688E3A766,2023-06-23 18:57:55,150.0,21.19
ORDER_1826408AD9,USER_9AD69F3F791C,2023-06-23 18:50:55,200.0,28.25
ORDER_AB9B8985D1,USER_D19EBA7A59B4,2023-06-23 18:49:55,257.0,36.3
ORDER_711C06FDA5,USER_D494511EA1EA,2023-06-23 18:14:02,387.0,54.66
ORDER_BE46C4E013,USER_FBE4CF37C216,2023-06-23 18:10:15,200.0,28.25
ORDER_106704D9F7,USER_1A01665F374A,2023-06-23 18:02:00,316.0,44.63
ORDER_DF7EB7B815,USER_FF3A026B0197,2023-06-23 17:40:45,302.0,42.66
ORDER_C32B2F6B3D,USER_558555E4B97E,2023-06-23 17:40:14,275.0,38.84
ORDER_99F33CD178,USER_DE94CA0C93E1,2023-06-23 17:29:10,100.0,14.12
ORDER_ECD135F893,USER_8AEEB1517F0F,2023-06-23 16:58:42,100.0,14.12
ORDER_BD42E6202D,USER_BBBEA22CA1C1,2023-06-23 16:50:45,100.0,14.12
ORDER_95AC2F4ADF,USER_90031620194C,2023-06-23 16:49:48,200.0,28.25
ORDER_B9FB319A28,USER_2189B1E021C5,2023-06-23 16:48:28,193.0,27.26
ORDER_315DF0FFBB,USER_A79905068073,2023-06-23 16:41:38,300.0,42.37
ORDER_19CC038D47,USER_B99E1867BA6D,2023-06-23 16:40:10,292.0,41.24
ORDER_0AA67F9E00,USER_54DE5A2558AE,2023-06-23 16:36:07,346.0,48.87
ORDER_43BA71E8C4,USER_B5A335C05B16,2023-06-23 16:26:50,253.0,35.73
ORDER_F0AE513E8A,USER_636776EC9D92,2023-06-23 16:23:32,96.0,13.56
ORDER_60A13D6321,USER_D12B5881B093,2023-06-23 16:16:44,59.52,8.41
ORDER_DF5FFFEB65,USER_79711989DCFF,2023-06-23 16:16:43,343.0,48.45
ORDER_7A343A7023,USER_8A017C6E9BD6,2023-06-23 16:09:22,220.0,31.07
ORDER_D761ED93DB,USER_4A391634B59A,2023-06-23 16:09:07,35.0,4.94
ORDER_216F29366A,USER_03DC635DBD50,2023-06-23 16:06:23,200.0,28.25
ORDER_BF2B55105E,USER_87A13C896274,2023-06-23 15:59:08,235.0,33.19
ORDER_0B85B97CD6,USER_4910DFE04805,2023-06-23 15:56:08,100.0,14.12
ORDER_E3D41594EA,USER_53BDACC08134,2023-06-23 15:40:47,523.0,73.87
ORDER_56AB227DDB,USER_755EA5C8978C,2023-06-23 15:27:25,124.0,17.51
ORDER_563484B252,USER_C9B29AD09BE4,2023-06-23 15:06:49,180.0,25.42
ORDER_6CDB7D766B,USER_B6A69BDE21AC,2023-06-23 14:55:47,164.0,23.16
ORDER_2376C6D258,USER_09A9355B30D3,2023-06-23 14:24:23,414.0,58.47
ORDER_2F5EDA8B64,USER_1897D3245F68,2023-06-23 14:17:20,250.0,35.31
ORDER_16D6B191C0,USER_A7454846059B,2023-06-23 14:15:09,200.0,28.25
ORDER_2324CBB202,USER_B90D068BFD4A,2023-06-23 13:55:57,100.0,14.12
ORDER_69D3BB35AD,USER_926E523B9526,2023-06-23 13:49:42,200.0,28.25
ORDER_4AE50C9DC2,USER_E0B947634B26,2023-06-23 13:46:03,182.0,25.71
ORDER_AE96D730B9,USER_E1638AE832D2,2023-06-23 13:42:04,300.0,42.37
ORDER_E0E1B3DB83,USER_8EF0F7DC65E3,2023-06-23 13:29:31,328.0,46.33
ORDER_78D4D6BC39,USER_AB128097AE5C,2023-06-23 12:53:30,100.0,14.12
ORDER_02B9D02C70,USER_473A48FD4BBE,2023-06-23 12:50:19,200.0,28.25
ORDER_F1D5B64E74,USER_C9F5BBD12CA2,2023-06-23 12:07:50,100.0,14.12
ORDER_4F116C6A43,USER_DF94985A6B25,2023-06-23 11:57:05,200.0,28.25
ORDER_FCCAF29D18,USER_43115121D228,2023-06-23 11:52:36,100.0,14.12
ORDER_5D75D46F12,USER_7799790C1936,2023-06-23 11:51:34,313.0,44.21
ORDER_F5502E00BC,USER_31A2AC80C330,2023-06-23 11:43:05,90.0,12.71
ORDER_EF1F17001E,USER_6BE686EA39C0,2023-06-23 11:30:23,242.0,34.18
ORDER_BFD3EB382A,USER_C88B5BADB551,2023-06-23 11:26:20,358.0,50.56
ORDER_D86DFA7F71,USER_A76D4623119E,2023-06-23 10:59:11,155.0,21.89
ORDER_0CBD136A5F,USER_ACF1C6863915,2023-06-23 10:53:58,103.0,14.55
ORDER_6ACFB02B34,USER_F5DC0A266800,2023-06-23 10:48:21,200.0,28.25
ORDER_33A0B7AF63,USER_9E4A459AE571,2023-06-23 10:47:42,260.0,36.72
ORDER_771F89B444,USER_0E45E376F745,2023-06-23 10:44:23,200.0,28.25
ORDER_575E6DA106,USER_2A50BFA23865,2023-06-23 10:43:02,200.0,28.25
ORDER_757E102393,USER_E8154EEEBB97,2023-06-23 10:38:59,272.0,38.42
ORDER_AA8A1A1E5A,USER_6147B8EAEFB3,2023-06-23 10:33:44,194.0,27.4
ORDER_AC931FAA03,USER_6891BB7D02EC,2023-06-23 10:23:01,170.0,24.01
ORDER_C0BA4EA250,USER_D71AB4C47233,2023-06-23 10:19:35,277.0,39.12
ORDER_04B97C98A4,USER_E6D73C71CAEA,2023-06-23 10:17:41,200.0,28.25
ORDER_5E5B88BFC0,USER_C48E7683D183,2023-06-23 10:08:46,190.0,26.84
ORDER_7ADB7B9B09,USER_C3787738B9DB,2023-06-23 10:04:19,100.0,14.12
ORDER_3041BFEC0B,USER_2EB9AA87F958,2023-06-23 09:59:02,200.0,28.25
ORDER_E6B11E86E6,USER_3D9ED7425F88,2023-06-23 09:43:37,200.0,28.25
ORDER_3AFED1285D,USER_4F7A5122E779,2023-06-23 09:43:11,176.0,24.86
ORDER_ED4D08859B,USER_3628D9E0EB5F,2023-06-23 09:18:55,245.0,34.6
ORDER_6B9466C990,USER_146E1F79F8CD,2023-06-23 09:14:04,308.0,43.5
ORDER_8F57FD0CF1,USER_630885E10B25,2023-06-23 09:11:55,145.0,20.48
ORDER_792A8A3FC5,USER_140B7E3A16B9,2023-06-23 09:10:32,200.0,28.25
ORDER_13A0E03101,USER_19E80EDB1864,2023-06-23 08:59:55,144.23,20.37
ORDER_8DB4470583,USER_C759158176B7,2023-06-23 08:56:48,320.0,45.2
ORDER_70243C00F3,USER_8DB995F3800D,2023-06-23 08:54:40,43.0,6.07
ORDER_7A22962A49,USER_71816022C3F1,2023-06-23 08:31:07,200.0,28.25
ORDER_8DC1B9507D,USER_EC33AAEFEB88,2023-06-23 08:12:43,179.0,25.28
ORDER_F3CCD15C34,USER_48064DF4E406,2023-06-23 08:05:22,150.0,21.19
ORDER_66327CC1F7,USER_6774FF3958BA,2023-06-23 07:47:51,245.0,34.6
ORDER_23132ADE3F,USER_11469C80D250,2023-06-23 07:20:07,167.0,23.59
ORDER_A09F2340DF,USER_9CB0778C1A78,2023-06-23 07:17:01,195.0,27.54
ORDER_1878C93E74,USER_D90918BC1F21,2023-06-23 06:44:06,267.0,37.71
ORDER_A493B25A1E,USER_D6CCC453374B,2023-06-23 06:43:09,492.0,69.49
ORDER_DDA4B77564,USER_8FD5A050F8FE,2023-06-23 06:41:23,179.0,25.28
ORDER_6857DB1C63,USER_FD083ACD301D,2023-06-23 06:37:08,150.0,21.19
ORDER_D9F2E9CF1C,USER_1086229DD9D8,2023-06-23 06:19:40,215.0,30.37
ORDER_AC8466EA4F,USER_96DE8CA52492,2023-06-23 06:11:17,200.0,28.25
ORDER_CC97D2842B,USER_BCB95270ACD4,2023-06-23 05:58:59,100.0,14.12
ORDER_239D961A03,USER_D53523EE590F,2023-06-23 05:14:48,200.0,28.25
